FID,SHAPE,BEZIRK,STRASSE,BEZUG,ONR,BIS,STIEGE,FRAKTION_PA,FRAKTION_BI,FRAKTION_DO,FRAKTION_G,FRAKTION_KV,FRAKTION_TEXT,URL_TEXT,SE_SDO_ROWID,SE_ANNO_CAD_DATA
ALTSTOFFSAMMLUNGOGD.9076170,POINT (16.324309356922075 48.23470237395374),18,Bischof-Faber-Platz,gegenüber,9,,,0,1,0,1,1," Leichtverpackungen, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076170,
ALTSTOFFSAMMLUNGOGD.9076171,POINT (16.310702207783716 48.23411930045161),18,Blaselgasse,neben,8,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076171,
ALTSTOFFSAMMLUNGOGD.9076172,POINT (16.339774604128536 48.219590497208095),18,Blumengasse,neben,1,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076172,
ALTSTOFFSAMMLUNGOGD.9076173,POINT (16.310402213611095 48.23749689106587),18,Buchleitengasse,gegenüber,22,,,1,0,0,1,1," Altglas, Altpapier, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076173,
ALTSTOFFSAMMLUNGOGD.9076174,POINT (16.303435517149733 48.23905714540029),18,Buchleitengasse,gegenüber,87,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076174,
ALTSTOFFSAMMLUNGOGD.9076175,POINT (16.34168712740008 48.23285088180391),18,Colloredogasse,gegenüber,25,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076175,
ALTSTOFFSAMMLUNGOGD.9076176,POINT (16.34008136830137 48.22923946532622),18,Cottagegasse,neben,17,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076176,
ALTSTOFFSAMMLUNGOGD.9076177,POINT (16.34099532082956 48.230891568421086),18,Cottagegasse,vor,25,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076177,
ALTSTOFFSAMMLUNGOGD.9076178,POINT (16.341110157243243 48.23109103232994),18,Cottagegasse,vor,27,,,0,0,0,0,1, Leichtverpackungen,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076178,
ALTSTOFFSAMMLUNGOGD.9076179,POINT (16.319084235971157 48.22969125640451),18,Czartoryskigasse,neben,68,,,1,1,0,1,1," Leichtverpackungen, Biomüll, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076179,
ALTSTOFFSAMMLUNGOGD.9076180,POINT (16.326083860395848 48.228390407150265),18,Czartoryskigasse,vor,9,,,0,1,0,1,1," Altglas, Leichtverpackungen, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076180,
ALTSTOFFSAMMLUNGOGD.9076181,POINT (16.304938821544884 48.24557095391712),18,Dr.-Heinrich-Maier-Straße,vor,20,,,1,1,0,1,1," Altpapier, Altglas, Leichtverpackungen, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076181,
ALTSTOFFSAMMLUNGOGD.9076182,POINT (16.30162358086762 48.24548520132456),18,Dr.-Heinrich-Maier-Straße,vor,46,50,,1,1,0,1,1," Leichtverpackungen, Altpapier, Altglas, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076182,
ALTSTOFFSAMMLUNGOGD.9076183,POINT (16.313575444724737 48.23518019572797),18,Dürwaringstraße,gegenüber,49,,,1,1,0,1,1," Altglas, Biomüll, Leichtverpackungen, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076183,
ALTSTOFFSAMMLUNGOGD.9076184,POINT (16.313018134783754 48.2339924458748),18,Dürwaringstraße,neben,61,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076184,
ALTSTOFFSAMMLUNGOGD.9076185,POINT (16.311118606393105 48.23320289679209),18,Dürwaringstraße,gegenüber,74,,,1,1,0,0,0," Biomüll, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076185,
ALTSTOFFSAMMLUNGOGD.9076186,POINT (16.315469239204862 48.23544099404187),18,Eckpergasse,vor,31,,,0,1,0,0,0, Biomüll,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076186,
ALTSTOFFSAMMLUNGOGD.9076187,POINT (16.3161114535912 48.23657208951771),18,Eckpergasse,gegenüber,46,,,1,1,0,1,1," Altpapier, Leichtverpackungen, Biomüll, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076187,
ALTSTOFFSAMMLUNGOGD.9076188,POINT (16.340036177105265 48.2226130131115),18,Eduardgasse,gegenüber,9,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076188,
ALTSTOFFSAMMLUNGOGD.9076189,POINT (16.320301860762587 48.233095170626434),18,Erndtgasse,gegenüber,13,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076189,
ALTSTOFFSAMMLUNGOGD.9076671,POINT (16.3860415663323 48.28775327536142),21,Berlagasse,neben,1,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076671,
ALTSTOFFSAMMLUNGOGD.9076672,POINT (16.386486365540858 48.287594802975626),21,Berlagasse,vor,1,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076672,
ALTSTOFFSAMMLUNGOGD.9076673,POINT (16.407647105064598 48.28120568329742),21,Bernreiterplatz,gegenüber,10,,,1,0,0,1,1," Leichtverpackungen, Leichtverpackungen, Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076673,
ALTSTOFFSAMMLUNGOGD.9076674,POINT (16.412311337850532 48.279173932952745),21,Berzeliusgasse,vor,14,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076674,
ALTSTOFFSAMMLUNGOGD.9076675,POINT (16.41172140970262 48.27692964175847),21,Berzeliusplatz,gegenüber,2,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076675,
ALTSTOFFSAMMLUNGOGD.9076676,POINT (16.414009167387505 48.25423098260082),21,Bessemerstraße,vor,10,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076676,
ALTSTOFFSAMMLUNGOGD.9076677,POINT (16.413892106028875 48.25527201864897),21,Bessemerstraße,neben,16,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076677,
ALTSTOFFSAMMLUNGOGD.9076678,POINT (16.406368033860275 48.243733246115184),21,Birneckergasse,vor,41,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076678,
ALTSTOFFSAMMLUNGOGD.9076679,POINT (16.39888835462489 48.2433814424336),21,Bruckhaufner Hauptstraße,neben,2,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076679,
ALTSTOFFSAMMLUNGOGD.9076680,POINT (16.41027996384634 48.278773628428226),21,Brünner Straße,vor,140,,,1,0,0,1,1," Leichtverpackungen, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076680,
ALTSTOFFSAMMLUNGOGD.9076681,POINT (16.41292175884594 48.28327995899048),21,Brünner Straße,,184,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076681,
ALTSTOFFSAMMLUNGOGD.9076682,POINT (16.414091965261434 48.286452297123915),21,Brünner Straße,vor,211,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076682,
ALTSTOFFSAMMLUNGOGD.9076683,POINT (16.416869559858803 48.291579951372626),21,Brünner Straße,vor,219,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076683,
ALTSTOFFSAMMLUNGOGD.9076684,POINT (16.42087845704412 48.29815182132619),21,Brünner Straße,neben,241,,,1,0,0,1,1," Altglas, Leichtverpackungen, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076684,
ALTSTOFFSAMMLUNGOGD.9076685,POINT (16.42271738723168 48.30141017215377),21,Brünner Straße,gegenüber,275,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076685,
ALTSTOFFSAMMLUNGOGD.9076686,POINT (16.422226793281613 48.299749879095),21,Brünner Straße,,300,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076686,
ALTSTOFFSAMMLUNGOGD.9076687,POINT (16.40028598935075 48.261766807979335),21,Brünner Straße,gegenüber,31,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076687,
ALTSTOFFSAMMLUNGOGD.9076688,POINT (16.418977133099038 48.28000568311919),21,Carabelligasse,gegenüber,54,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076688,
ALTSTOFFSAMMLUNGOGD.9076689,POINT (16.421635897384053 48.27973169546005),21,Carabelligasse,vor,80,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076689,
ALTSTOFFSAMMLUNGOGD.9076690,POINT (16.383457681479708 48.26661129207334),21,Christian-Bucher-Gasse,vor,10,,,1,0,0,1,1," Leichtverpackungen, Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076690,
ALTSTOFFSAMMLUNGOGD.9076691,POINT (16.37963133622282 48.269161725029626),21,Christian-Bucher-Gasse,gegenüber,2B,,,1,0,0,1,1," Leichtverpackungen, Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076691,
ALTSTOFFSAMMLUNGOGD.9076692,POINT (16.405938004441555 48.30386445907294),21,Clessgasse,vor,11,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076692,
ALTSTOFFSAMMLUNGOGD.9076693,POINT (16.40616048923646 48.303720074965476),21,Clessgasse,gegenüber,15,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076693,
ALTSTOFFSAMMLUNGOGD.9076694,POINT (16.41438675266577 48.30264972224179),21,Clessgasse,gegenüber,86,,,1,0,0,1,1," Leichtverpackungen, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076694,
ALTSTOFFSAMMLUNGOGD.9076695,POINT (16.392915483633217 48.26358091198547),21,Deublergasse,gegenüber,1,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076695,
ALTSTOFFSAMMLUNGOGD.9076696,POINT (16.42689199652461 48.30250563724576),21,Dirndlgasse,vor,2,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076696,
ALTSTOFFSAMMLUNGOGD.9076697,POINT (16.4556623144851 48.27295724537034),21,Doderergasse,bei,4,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076697,
ALTSTOFFSAMMLUNGOGD.9076698,POINT (16.43758681278979 48.27006039197733),21,Dominik-Wölfel-Gasse,gegenüber,1,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076698,
ALTSTOFFSAMMLUNGOGD.9076699,POINT (16.423158375746382 48.25276015748109),21,Donaufelder Straße,vor,104,,,1,0,0,1,1," Altglas, Altpapier, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076699,
ALTSTOFFSAMMLUNGOGD.9076700,POINT (16.43216905279338 48.251226487116),21,Donaufelder Straße,neben,177A,,,0,0,0,1,0, Altglas,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076700,
ALTSTOFFSAMMLUNGOGD.9076701,POINT (16.410488747393433 48.25432009687572),21,Donaufelder Straße,vor,23,25,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076701,
ALTSTOFFSAMMLUNGOGD.9076702,POINT (16.412172256486386 48.25381430040141),21,Donaufelder Straße,vor,45,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076702,
ALTSTOFFSAMMLUNGOGD.9076703,POINT (16.414650433289633 48.252993628743106),21,Donaufelder Straße,bei,48,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9076703,
ALTSTOFFSAMMLUNGOGD.9077703,POINT (16.52215982196455 48.2309958663651),22,Wolfgang-Mühlwanger-Straße,gegenüber,20,,,1,0,0,1,1," Leichtverpackungen, Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077703,
ALTSTOFFSAMMLUNGOGD.9077704,POINT (16.47534263846318 48.22356032085354),22,Wonkaplatz,vor,3/4,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077704,
ALTSTOFFSAMMLUNGOGD.9077705,POINT (16.473734515355044 48.21136827631916),22,Wranitzkygasse,neben,1,,,1,0,0,1,1," Leichtverpackungen, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077705,
ALTSTOFFSAMMLUNGOGD.9077706,POINT (16.47882930698036 48.21275619410001),22,Wulzendorfstraße,gegenüber,120,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077706,
ALTSTOFFSAMMLUNGOGD.9077707,POINT (16.478561829628426 48.212860667206364),22,Wulzendorfstraße,gegenüber,124,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077707,
ALTSTOFFSAMMLUNGOGD.9077708,POINT (16.46830661261943 48.21542788617027),22,Wulzendorfstraße,gegenüber,64,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077708,
ALTSTOFFSAMMLUNGOGD.9077709,POINT (16.468641826658605 48.215330103835115),22,Wulzendorfstraße,gegenüber,66,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077709,
ALTSTOFFSAMMLUNGOGD.9077710,POINT (16.47305239988081 48.21376542288539),22,Wulzendorfstraße,vor,83,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077710,
ALTSTOFFSAMMLUNGOGD.9077711,POINT (16.457339007517962 48.225337800631536),22,Wurmbrandgasse,neben,22,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077711,
ALTSTOFFSAMMLUNGOGD.9077712,POINT (16.488588480139825 48.21676911904197),22,Zachgasse,gegenüber,8,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077712,
ALTSTOFFSAMMLUNGOGD.9077713,POINT (16.48841130701368 48.25058363180926),22,Ziegelhofstraße,neben,112,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077713,
ALTSTOFFSAMMLUNGOGD.9077714,POINT (16.48547471102531 48.24775301961268),22,Ziegelhofstraße,vor,129,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077714,
ALTSTOFFSAMMLUNGOGD.9077715,POINT (16.48632689103393 48.24853206628886),22,Ziegelhofstraße,vor,143,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077715,
ALTSTOFFSAMMLUNGOGD.9077716,POINT (16.488922423152854 48.25152067013598),22,Ziegelhofstraße,gegenüber,179,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077716,
ALTSTOFFSAMMLUNGOGD.9077717,POINT (16.489939947045382 48.25360212790909),22,Ziegelhofstraße,gegenüber,207,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077717,
ALTSTOFFSAMMLUNGOGD.9077718,POINT (16.476768507106392 48.23812961682378),22,Ziegelhofstraße,neben,24,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077718,
ALTSTOFFSAMMLUNGOGD.9077719,POINT (16.479164234483434 48.240971472111696),22,Ziegelhofstraße,gegenüber,33,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077719,
ALTSTOFFSAMMLUNGOGD.9077720,POINT (16.48071871390385 48.24275251375124),22,Ziegelhofstraße,neben,36,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077720,
ALTSTOFFSAMMLUNGOGD.9077721,POINT (16.454811446132343 48.207706643882176),22,Zillbauerplatz,gegenüber,5,,,1,0,0,1,1," Leichtverpackungen, Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077721,
ALTSTOFFSAMMLUNGOGD.9077722,POINT (16.46482141863245 48.21966818028464),22,Zschokkegasse,gegenüber,140,,,1,0,0,1,1," Leichtverpackungen, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077722,
ALTSTOFFSAMMLUNGOGD.9077723,POINT (16.469021921866787 48.22867503508566),22,Zschokkegasse,gegenüber,29,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077723,
ALTSTOFFSAMMLUNGOGD.9077724,POINT (16.469978726097423 48.227622261490936),22,Zschokkegasse,neben,30,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077724,
ALTSTOFFSAMMLUNGOGD.9077725,POINT (16.46847161146572 48.223530213841165),22,Zschokkegasse,neben,58,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077725,
ALTSTOFFSAMMLUNGOGD.9077726,POINT (16.469767522151816 48.22492463894799),22,Zschokkegasse,gegenüber,81,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077726,
ALTSTOFFSAMMLUNGOGD.9077727,POINT (16.470983601949612 48.2550723796495),22,Zwerchäckerweg,gegenüber,49,,,1,0,0,1,1," Altglas, Leichtverpackungen, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077727,
ALTSTOFFSAMMLUNGOGD.9077728,POINT (16.47896918690579 48.27245627048104),22,Zwerchäckerweg,vor,516,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077728,
ALTSTOFFSAMMLUNGOGD.9077729,POINT (16.46812166150009 48.25026229542769),22,Zwerchäckerweg,,6,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077729,
ALTSTOFFSAMMLUNGOGD.9077730,POINT (16.471971421339436 48.256966432794925),22,Zwerchäckerweg,gegenüber,65,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077730,
ALTSTOFFSAMMLUNGOGD.9077731,POINT (16.317928696796287 48.13509969409698),23,Akaziengasse,vor,28,,,1,0,0,1,1," Leichtverpackungen, Altglas, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077731,
ALTSTOFFSAMMLUNGOGD.9077732,POINT (16.315864726235855 48.130411570856666),23,Akaziengasse,vor,73,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077732,
ALTSTOFFSAMMLUNGOGD.9077733,POINT (16.320570802969137 48.14960550368769),23,Altmannsdorfer Straße,neben,164,,,0,1,0,0,1," Leichtverpackungen, Biomüll",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077733,
ALTSTOFFSAMMLUNGOGD.9077734,POINT (16.320543414286476 48.15262176613478),23,Altmannsdorfer Straße,vor,167,177,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077734,
ALTSTOFFSAMMLUNGOGD.9077735,POINT (16.32220431065105 48.14519665036843),23,Altmannsdorfer Straße,vor,182,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077735,
ALTSTOFFSAMMLUNGOGD.9077236,POINT (16.42767919277717 48.24104980084715),22,Franz-Loidl-Straße,gegenüber,28,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077236,
ALTSTOFFSAMMLUNGOGD.9077237,POINT (16.429424971790045 48.239657064217965),22,Franz-Loidl-Straße,neben,36,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077237,
ALTSTOFFSAMMLUNGOGD.9077238,POINT (16.45084772645748 48.21056232738869),22,Franz-Pletersky-Weg,vor,30A,,,1,0,0,1,1," Altpapier, Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077238,
ALTSTOFFSAMMLUNGOGD.9077239,POINT (16.471945848850375 48.21205883393213),22,Fred-Raymond-Gasse,gegenüber,20,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077239,
ALTSTOFFSAMMLUNGOGD.9077240,POINT (16.503096051340016 48.224110623480435),22,Frenkel-Brunswik-Gasse,vor,3,,,0,0,0,1,1," Altglas, Leichtverpackungen",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077240,
ALTSTOFFSAMMLUNGOGD.9077241,POINT (16.502461138678225 48.2400797549742),22,Fuchsenzeile,vor,18,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077241,
ALTSTOFFSAMMLUNGOGD.9077242,POINT (16.503583751094222 48.240023087338336),22,Fuchsenzeile,gegenüber,28,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077242,
ALTSTOFFSAMMLUNGOGD.9077243,POINT (16.500303170421276 48.24053746126642),22,Fuchsenzeile,neben,3,,,0,0,0,1,1," Leichtverpackungen, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077243,
ALTSTOFFSAMMLUNGOGD.9077244,POINT (16.501351561682444 48.24038073743423),22,Fuchsenzeile,vor,7,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077244,
ALTSTOFFSAMMLUNGOGD.9077245,POINT (16.491983557120083 48.25886090721474),22,Fuchsienweg,vor,19,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077245,
ALTSTOFFSAMMLUNGOGD.9077246,POINT (16.4909950414724 48.25739456153354),22,Fuchsienweg,gegenüber,28,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077246,
ALTSTOFFSAMMLUNGOGD.9077247,POINT (16.542455389269627 48.214205731572136),22,Gartenheimstraße,vor,105,,,1,0,0,0,0, Altpapier,http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077247,
ALTSTOFFSAMMLUNGOGD.9077248,POINT (16.544703668953417 48.213853187740916),22,Gartenheimstraße,vor,117,,,1,0,0,1,1," Leichtverpackungen, Altpapier, Altglas",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077248,
ALTSTOFFSAMMLUNGOGD.9077249,POINT (16.526735175580693 48.215197120375684),22,Gartenheimstraße,neben,15,,,1,0,0,1,1," Altglas, Leichtverpackungen, Altpapier",http://www.wien.gv.at/umwelt/ma48/beratung/muelltrennung/index.html,9077249,
